0,872,126,63,86
0,872
1,871
1,871
1,871
2,871
2,872
2,871
3,871
5,871
12,871
20,871
28,870
36,870
46,870
54,870
62,870
70,870
78,870
87,870
95,870
103,869
113,869
122,869
132,869
141,869
150,868
159,868
168,868
179,869
188,868
197,868
206,868
216,868
225,868
234,868
244,868
253,868
263,867
272,867
281,867
290,867
300,868
310,868
319,870
328,870
337,872
347,873
356,874
365,875
375,876
385,876
394,877
403,878
412,878
421,878
431,878
441,878
450,878
459,878
468,877
478,877
487,877
496,876
505,876
516,876
525,876
534,876
543,876
552,876
562,876
571,876
581,875
590,875
600,876
609,876
618,876
627,876
636,876
647,876
656,876
665,877
674,876
684,876
693,876
702,876
712,876
721,876
731,876
740,876
749,876
758,875
768,875
778,875
787,875
796,874
805,874
815,874
824,874
833,874
843,874
852,873
862,873
871,873
880,873
889,873
899,873
909,873
918,872
927,872
936,872
946,872
955,872
964,872
974,872
984,872
993,872
1002,872
1012,871
1022,872
1033,871
1044,871
1054,871
1064,872
1075,872
1085,873
1095,873
1106,875
1117,876
1127,877
1137,878
1147,879
1158,880
1168,880
1179,880
1189,880
1200,880
1210,880
1220,880
1230,880
1242,879
1252,880
1262,879
1272,879
1283,878
1293,878
1303,878
1314,878
1325,878
1335,878
1345,878
1355,878
1366,878
1377,878
1387,878
1397,878
1408,878
1418,878
1428,878
1439,879
1449,879
1460,879
1470,878
1480,879
1490,878
1501,878
1512,878
1522,878
1532,877
1543,877
1553,877
1563,877
1574,877
1585,876
1595,877
1605,876
1615,876
1626,876
1636,875
1647,876
1657,875
1668,875
1678,875
1688,875
1698,875
1710,875
1720,875
1730,875
1740,874
1751,875
1761,874
1772,874
1782,874
1793,874
1803,874
1813,874
1823,874
1833,875
1845,875
1855,876
1865,877
1875,878
1886,879
1896,880
1907,881
1917,881
1928,882
1938,881
1948,881
1958,881
1969,881
1980,881
1990,881
2000,880
2011,880
2021,880
2031,879
2042,879
2053,879
2063,879
2073,879
2083,879
2094,879
2105,879
2115,878
2125,879
2136,879
2146,879
2156,879
2166,879
2178,879
2188,879
2198,879
2208,879
2219,879
2229,879
2240,879
2250,878
2260,878
2271,878
2281,878
2291,878
2301,878
2313,878
2323,877
2333,877
2343,877
2354,876
2364,876
2375,876
2385,876
2396,876
2406,876
2416,875
2426,875
2438,875
2448,875
2458,875
2468,874
2479,875
2489,875
2499,875
2510,874
2521,875
2531,874
2541,874
2551,874
2562,874
2573,874
2583,873
2593,873
2604,873
2614,873
2624,873
2634,874
2646,874
2656,875
2666,876
2676,877
2686,879
2697,879
2708,880
2718,881
